,X,CensusTract,ClusterNum,Change_Population,Change_HouseUnits,Change_5To7_or_more_person_household,Change_Builst1939earlier,Change_Built_1940to1959,Change_VacantUnits,Y00_PCT_Units_HHIncome_25to50k,Y00_PCT_Units_HHIncome_50to75k,Chg_Educate_HighSchool_orLess,Chg_Educate_SomeCollege,dis,lat,long,Y13_Geography,Y13_County_NM,Y13_County
818,818,1400000US17031805110,4,-0.049266728,-0.029511369,-0.011843857,0.021157862,0.007188883,0.018698139,0.267911201,0.240665994,-0.190251101,0.029419674,0.546823442,42.0628243,-87.9744665,"Census Tract 8051.10, Cook County, Illinois",Cook,Cook Illinois
819,819,1400000US17031805111,4,-0.013737034,-0.079773869,0.074047186,0.003040587,0.089665049,0.064689917,0.353320438,0.232753063,-0.04572188,-0.015525471,0.546823442,42.0341629,-87.9446564,"Census Tract 8051.11, Cook County, Illinois",Cook,Cook Illinois
820,820,1400000US17031805112,4,-0.188625836,0.032258065,-0.139217757,0.036219992,0.087631283,0.048668417,0.282090699,0.162951576,-0.168341096,0.043748688,0.546823442,42.0218595,-87.937699,"Census Tract 8051.12, Cook County, Illinois",Cook,Cook Illinois
821,821,1400000US17031805201,7,-0.098724348,-0.000856898,-0.024773735,-0.007698854,-0.014271835,0.00773119,0.237391304,0.192173913,0.042147642,-0.040527772,0.546823442,42.0608624,-87.8307449,"Census Tract 8052.01, Cook County, Illinois",Cook,Cook Illinois
822,822,1400000US17031805202,4,0.056863264,0.090909091,0.015204445,-0.00353904,-0.110318514,0.070283123,0.243703199,0.243703199,-0.055793792,0.013929157,0.546823442,42.0596528,-87.8147418,"Census Tract 8052.02, Cook County, Illinois",Cook,Cook Illinois
823,823,1400000US17031805301,7,-0.044121833,0.002442997,-0.025326797,-0.000840132,0.084659462,0.031673621,0.239379085,0.230392157,0.044508796,-0.082673304,0.546823442,42.0449831,-87.8196429,"Census Tract 8053.01, Cook County, Illinois",Cook,Cook Illinois
824,824,1400000US17031805302,6,-0.072903057,-0.010301692,-0.020243515,0.015015414,0.033237866,0.050641873,0.212166172,0.204747774,0.022670994,-0.044986856,0.546823442,42.0497649,-87.8134423,"Census Tract 8053.02, Cook County, Illinois",Cook,Cook Illinois
825,825,1400000US17031805401,4,0.023274059,-0.014357054,0.0373053,0.042477381,0.006586526,0.067312946,0.292035398,0.226295828,-0.046114798,-0.051109751,0.546823442,42.0330914,-87.8259796,"Census Tract 8054.01, Cook County, Illinois",Cook,Cook Illinois
826,826,1400000US17031805402,3,-0.051963048,-0.018309859,-0.003334036,-0.036243188,-0.068479937,0.073485966,0.292741165,0.213944604,-0.052159376,0.012604495,0.546823442,42.0297737,-87.8113313,"Census Tract 8054.02, Cook County, Illinois",Cook,Cook Illinois
827,827,1400000US17031805501,4,0.084445734,0.079591837,-0.016930301,-0.13593097,0.02586963,0.050851948,0.240112994,0.191384181,-0.075616363,-0.036060081,0.546823442,42.019606,-87.837898,"Census Tract 8055.01, Cook County, Illinois",Cook,Cook Illinois
828,828,1400000US17031805502,7,-0.064702293,-0.018332872,0.00088138,-0.025474493,-0.043393877,0.081438597,0.157171578,0.141444023,-0.029720564,-0.061575526,0.546823442,42.0172918,-87.8240116,"Census Tract 8055.02, Cook County, Illinois",Cook,Cook Illinois
829,829,1400000US17031805600,7,-0.020334675,-0.018506701,-0.024939566,0.035488949,-0.066431512,0.011992302,0.159429682,0.151004537,-0.104374364,-0.013299034,0.546823442,42.002516,-87.831008,"Census Tract 8056, Cook County, Illinois",Cook,Cook Illinois
830,830,1400000US17031805701,4,0.017980636,-0.018966335,-0.010912919,0.005210013,-0.068646857,0.033388633,0.17202729,0.220272904,-0.018551942,0.019826107,0.546823442,42.0029705,-87.8510299,"Census Tract 8057.01, Cook County, Illinois",Cook,Cook Illinois
831,831,1400000US17031805702,4,-0.035714286,0.054232804,-0.044432596,0.056176798,-0.132105622,0.064428113,0.178137652,0.244264507,0.014836075,-0.142501516,0.546823442,41.9920564,-87.84683,"Census Tract 8057.02, Cook County, Illinois",Cook,Cook Illinois
832,832,1400000US17031805802,4,0.076955337,0.000507099,0.024825039,0.008033914,-0.072212958,0.031915391,0.21140764,0.226582941,0.004243258,-0.067994052,0.546823442,42.0152617,-87.8473873,"Census Tract 8058.02, Cook County, Illinois",Cook,Cook Illinois
833,833,1400000US17031805901,4,0.079863839,0.065706052,0.008766812,0.01102551,-0.003709771,0.007120914,0.255671367,0.247087676,-0.033193901,-0.050289928,0.546823442,42.0348744,-87.8707649,"Census Tract 8059.01, Cook County, Illinois",Cook,Cook Illinois
834,834,1400000US17031805902,4,-0.064977645,0,-0.047427071,-0.012674825,0.04020979,0.029283217,0.251001335,0.21717846,-0.000827573,-0.05400879,0.546823442,42.0329097,-87.8472061,"Census Tract 8059.02, Cook County, Illinois",Cook,Cook Illinois
835,835,1400000US17031806001,4,0.008869537,0.009807483,-0.010659161,-0.011376863,0.061295199,0.072182211,0.370724531,0.23464509,0.030684912,-0.047527775,0.546823442,42.06036,-87.8491466,"Census Tract 8060.01, Cook County, Illinois",Cook,Cook Illinois
836,836,1400000US17031806002,4,-0.002024815,0.007341653,-0.020349378,-0.008439844,0.013491532,0.071246095,0.340970478,0.264363479,-0.052439624,0.005437339,0.546823442,42.0482017,-87.866593,"Census Tract 8060.02, Cook County, Illinois",Cook,Cook Illinois
837,837,1400000US17031806003,4,-0.032416882,0.068691219,-0.049165048,-0.000148214,0.057760034,0.102978203,0.298440208,0.242634315,0.046766163,-0.070701739,0.546823442,42.0472822,-87.8504401,"Census Tract 8060.03, Cook County, Illinois",Cook,Cook Illinois
838,838,1400000US17031806004,3,0.042755663,0.026098901,-0.01246534,0.012033482,0.092308796,0.055497172,0.345657482,0.186606209,0.01821213,-0.055617378,0.546823442,42.0472606,-87.8358308,"Census Tract 8060.04, Cook County, Illinois",Cook,Cook Illinois
839,839,1400000US17031806102,4,0.148108966,0.086486486,0.020748202,0.020599704,-0.033783784,0.004850746,0.218295218,0.255717256,-0.072054469,0.005944077,0.546823442,42.0479477,-87.9024641,"Census Tract 8061.02, Cook County, Illinois",Cook,Cook Illinois
840,840,1400000US17031806103,4,-0.045386905,-0.078269497,0.050453127,0.015433924,0.286216183,0.016954416,0.298336798,0.254417879,-0.014687164,0.011919777,0.546823442,42.0588393,-87.9118228,"Census Tract 8061.03, Cook County, Illinois",Cook,Cook Illinois
841,841,1400000US17031806104,3,-0.026200873,0.148787083,-0.016387428,-0.024402644,-0.103418527,0.132540453,0.298336798,0.254417879,0.077807637,0.063772867,0.546823442,42.0607519,-87.8787477,"Census Tract 8061.04, Cook County, Illinois",Cook,Cook Illinois
842,842,1400000US17031806201,5,0.440568475,0.483942038,-0.011252243,-0.071636733,-0.065369555,0.051349152,0.323614395,0.208300499,-0.235106434,0.019321675,0.546823442,42.0454447,-87.8897874,"Census Tract 8062.01, Cook County, Illinois",Cook,Cook Illinois
843,843,1400000US17031806202,4,0.099512195,0.21453365,-0.028544289,0.043199426,-0.091479878,0.010840348,0.323614395,0.208300499,-0.142955131,-0.018900565,0.546823442,42.0376095,-87.8888919,"Census Tract 8062.02, Cook County, Illinois",Cook,Cook Illinois
844,844,1400000US17031806300,4,-0.089892211,0.008658009,-0.007261753,-0.047270006,-0.022353362,0.076591327,0.226775956,0.260655738,-0.004184772,0.003586907,0.546823442,42.0379179,-87.9023799,"Census Tract 8063, Cook County, Illinois",Cook,Cook Illinois
845,845,1400000US17031806400,3,-0.101934524,-0.047619048,-0.042291825,-0.161811748,0.108895966,0.09,0.27431694,0.254644809,0.045322529,-0.043999305,0.546823442,42.0288302,-87.881822,"Census Tract 8064, Cook County, Illinois",Cook,Cook Illinois
846,846,1400000US17031806501,3,-0.175585869,-0.011124845,-0.03031898,0.030514524,0.086228368,0.048958591,0.268261965,0.37279597,-0.061465677,0.061151164,0.546823442,42.0157961,-87.891065,"Census Tract 8065.01, Cook County, Illinois",Cook,Cook Illinois
847,847,1400000US17031806502,3,0.070528357,-0.004557292,0.000994512,0.037003778,-0.063406519,0.010541851,0.222516556,0.266225166,0.036666382,-0.080929693,0.546823442,42.0165186,-87.8782739,"Census Tract 8065.02, Cook County, Illinois",Cook,Cook Illinois
848,848,1400000US17031806600,4,0.064496124,0.050592885,-0.03911966,-0.014437435,-0.019734889,0.028575082,0.250612245,0.222857143,-0.055017094,-0.006113641,0.546823442,42.0034176,-87.8730733,"Census Tract 8066, Cook County, Illinois",Cook,Cook Illinois
849,849,1400000US17031806700,4,-0.028095103,0.005547889,-0.035510335,0.007194656,-0.010906762,0.02586745,0.196851745,0.162827549,-0.061426063,-0.049855674,0.546823442,42.0528073,-87.7228021,"Census Tract 8067, Cook County, Illinois",Cook,Cook Illinois
850,850,1400000US17031806801,3,-0.161504112,-0.020088847,-0.038558148,0.009018789,-0.024957096,0.132302293,0.239662692,0.166580367,-0.057855326,-0.03043969,0.546823442,42.0563812,-87.7395379,"Census Tract 8068.01, Cook County, Illinois",Cook,Cook Illinois
851,851,1400000US17031806802,4,-0.159954623,-0.052931596,-0.067372802,0.047584171,-0.015861624,0.055621763,0.208230453,0.180246914,-0.034582418,0.052965972,0.546823442,42.0443774,-87.7397696,"Census Tract 8068.02, Cook County, Illinois",Cook,Cook Illinois
852,852,1400000US17031806900,6,0.30010661,0.450635978,-0.052585327,-0.004098231,-0.081505863,0.118322419,0.219346888,0.239679606,-0.045004746,0.02142327,0.546823442,42.056765,-87.7557144,"Census Tract 8069, Cook County, Illinois",Cook,Cook Illinois
853,853,1400000US17031807000,4,0.040909091,0.053923929,0.043366001,0.01783417,0.13866439,0.059316146,0.348551792,0.187530682,-0.091743719,0.05958118,0.546823442,42.0444492,-87.7555401,"Census Tract 8070, Cook County, Illinois",Cook,Cook Illinois
854,854,1400000US17031807100,4,-0.070599613,0.004376368,-0.027600159,0.01438131,0.032956241,0.080559171,0.14095941,0.134317343,-0.098658006,0.010575455,0.546823442,42.0444535,-87.7210786,"Census Tract 8071, Cook County, Illinois",Cook,Cook Illinois
855,855,1400000US17031807200,4,-0.038512616,0.014756517,-0.020620883,0.005593361,0.029610553,0.041465123,0.231268731,0.22977023,-0.011458846,-0.034852503,0.546823442,42.0371751,-87.7285103,"Census Tract 8072, Cook County, Illinois",Cook,Cook Illinois
856,856,1400000US17031807300,3,0.1125354,0.100453436,-0.007367685,0.03650823,-0.06315143,0.057202872,0.310810811,0.211237553,-0.025162355,-0.028911132,0.546823442,42.0337614,-87.7549133,"Census Tract 8073, Cook County, Illinois",Cook,Cook Illinois
857,857,1400000US17031807400,3,0.110473458,0.025456088,0.064276188,0.069173435,-0.117209997,0.093668294,0.313862249,0.198343505,-0.002550066,-0.036453964,0.546823442,42.0281935,-87.7398439,"Census Tract 8074, Cook County, Illinois",Cook,Cook Illinois
858,858,1400000US17031807500,4,0.04115099,0.005357143,-0.008013629,0.006781274,0.015072317,-0.013392857,0.213574661,0.244343891,-0.037903145,0.057619958,0.546823442,42.0279578,-87.728138,"Census Tract 8075, Cook County, Illinois",Cook,Cook Illinois
859,859,1400000US17031807600,4,0.00986637,0.001583571,0.027464742,0.024414146,0.031922321,0.064396986,0.259241229,0.220430782,0.019384843,-0.084755696,0.546823442,42.0214418,-87.7224597,"Census Tract 8076, Cook County, Illinois",Cook,Cook Illinois
860,860,1400000US17031807700,3,0.071125265,0.057287279,0.04015549,-0.008527977,0.053091425,0.037068575,0.247136564,0.229955947,-0.098579755,0.066126576,0.546823442,42.0207637,-87.7542194,"Census Tract 8077, Cook County, Illinois",Cook,Cook Illinois
861,861,1400000US17031807800,3,-0.048040893,0.006228472,0.019011838,0.022648345,-0.063431004,0.025983768,0.252632454,0.195781968,-0.012927027,0.074150957,0.546823442,42.0151537,-87.7637258,"Census Tract 8078, Cook County, Illinois",Cook,Cook Illinois
862,862,1400000US17031807900,6,0.023529412,0.009210526,-0.001216185,0.03820936,-0.146010602,0.087119159,0.128291695,0.209993248,0.031596928,-0.034096129,0.546823442,42.0041807,-87.7487856,"Census Tract 8079, Cook County, Illinois",Cook,Cook Illinois
863,863,1400000US17031808001,6,0.045188285,0.008029197,0.043638977,-0.038055043,-0.005663409,0.064995745,0.186567164,0.194029851,-0.069840045,0.06483623,0.546823442,42.0070194,-87.7354048,"Census Tract 8080.01, Cook County, Illinois",Cook,Cook Illinois
864,864,1400000US17031808002,4,-0.001278228,0.01233118,0.039794537,0.001017721,-0.044884284,0.036242512,0.218543046,0.207104154,-0.070577565,0.000733224,0.546823442,42.0050589,-87.7197423,"Census Tract 8080.02, Cook County, Illinois",Cook,Cook Illinois
865,865,1400000US17031808100,4,-0.026053215,0.129746835,-0.038902547,-0.020396766,-0.123451406,0.060330461,0.292065663,0.205198358,-0.030255295,-0.019586246,0.546823442,42.0112748,-87.7900318,"Census Tract 8081, Cook County, Illinois",Cook,Cook Illinois
866,866,1400000US17031808200,4,0.082790359,-0.045946316,-0.003853601,0.042327956,0.123850205,0.013545608,0.231529559,0.260723624,-0.042439981,-0.032776404,0.546823442,42.0264201,-87.7973222,"Census Tract 8082, Cook County, Illinois",Cook,Cook Illinois
867,867,1400000US17031808301,5,0.259977471,0.393762346,-0.035368637,-0.028271496,-0.095156947,0.06810944,0.274532048,0.22121384,-0.072860709,-0.033972979,0.546823442,42.0333408,-87.7851412,"Census Tract 8083.01, Cook County, Illinois",Cook,Cook Illinois
868,868,1400000US17031808302,4,0.055988299,0.031117581,0.011222544,-0.013800933,0.042010653,0.043448079,0.321727917,0.246292714,-0.075479876,0.032125434,0.546823442,42.0322809,-87.7667893,"Census Tract 8083.02, Cook County, Illinois",Cook,Cook Illinois
869,869,1400000US17031808400,6,-0.017464278,-0.029040404,0.00256337,0.007313873,0.012199367,0.07645046,0.166240409,0.207161125,-0.034333789,-0.020994603,0.546823442,42.048738,-87.7938583,"Census Tract 8084, Cook County, Illinois",Cook,Cook Illinois
870,870,1400000US17031808500,4,0.038518155,-0.029251701,0.008936045,-0.007015336,0.018864084,0.046001077,0.224447514,0.248618785,-0.10179417,-0.028552373,0.546823442,42.0472355,-87.7735988,"Census Tract 8085, Cook County, Illinois",Cook,Cook Illinois
871,871,1400000US17031808600,4,0.041339613,-0.02872777,0.033423094,0.008708888,-0.023155623,0.054128051,0.168994413,0.195530726,0.047317384,-0.090631974,0.546823442,42.0602299,-87.7856525,"Census Tract 8086, Cook County, Illinois",Cook,Cook Illinois
872,872,1400000US17031808702,2,-0.02503453,-0.258785942,0.019115857,0.03276826,-0.002045004,0.034303735,0.222405272,0.103789127,-0.0072481,-0.104975562,0.546823442,42.0580934,-87.6722634,"Census Tract 8087.02, Cook County, Illinois",Cook,Cook Illinois
873,873,1400000US17031808800,4,-0.078845221,-0.025001119,-0.02620394,0.021849621,-0.00696006,0.072465324,0.15999498,0.104659049,-0.034208,-0.021624797,0.546823442,42.0655228,-87.6819433,"Census Tract 8088, Cook County, Illinois",Cook,Cook Illinois
874,874,1400000US17031808900,7,0.039886071,0.015985404,-0.024278055,-0.02008715,-0.00678311,0.024935083,0.147435305,0.166082646,-0.009282979,-0.003931446,0.546823442,42.0665152,-87.7174711,"Census Tract 8089, Cook County, Illinois",Cook,Cook Illinois
875,875,1400000US17031809000,7,0.056416395,-0.009874061,0.032212513,0.041260657,0.024077106,-0.042640201,0.093933464,0.12198304,-0.012479659,0.003035775,0.546823442,42.0597546,-87.7189155,"Census Tract 8090, Cook County, Illinois",Cook,Cook Illinois
876,876,1400000US17031809100,4,0.038566657,0.095842142,-0.038182496,-0.102118923,-0.051532146,0.014932848,0.196402878,0.15323741,-0.016057717,0.011239157,0.546823442,42.059352,-87.7043588,"Census Tract 8091, Cook County, Illinois",Cook,Cook Illinois
877,877,1400000US17031809200,1,-0.003204486,0.041212121,0.028997544,0.180318199,-0.156039793,0.076643031,0.27961165,0.187055016,-0.027153434,0.027123774,0.546823442,42.0525535,-87.6992705,"Census Tract 8092, Cook County, Illinois",Cook,Cook Illinois
878,878,1400000US17031809300,3,0.014775161,-0.054242003,-0.006558831,-0.015044043,-0.151623988,0.051621942,0.191793893,0.109732824,0.002460261,-0.004603903,0.546823442,42.0579529,-87.6864654,"Census Tract 8093, Cook County, Illinois",Cook,Cook Illinois
879,879,1400000US17031809400,5,0.118549822,0.197325623,-0.008480128,-0.08565364,-0.13286283,0.086780827,0.182434979,0.13154919,-0.066644599,-0.021622387,0.546823442,42.0447842,-87.6725221,"Census Tract 8094, Cook County, Illinois",Cook,Cook Illinois
880,880,1400000US17031809500,4,0.047549163,0.197004608,-0.010107891,-0.099318957,-0.063625185,0.067969024,0.281400966,0.171497585,0.001072392,-0.033491685,0.546823442,42.0464561,-87.687728,"Census Tract 8095, Cook County, Illinois",Cook,Cook Illinois
881,881,1400000US17031809600,1,-0.038604518,-0.094951017,-0.034046592,0.266751457,-0.259365625,0.04863631,0.291338583,0.176377953,-0.033269585,-0.072984016,0.546823442,42.0447451,-87.6999044,"Census Tract 8096, Cook County, Illinois",Cook,Cook Illinois
882,882,1400000US17031809700,1,0.047399436,0.00658858,-0.006532926,0.151994173,-0.036803284,0.02889445,0.330323552,0.202407825,-0.005697632,-0.100035251,0.546823442,42.0374659,-87.6999151,"Census Tract 8097, Cook County, Illinois",Cook,Cook Illinois
883,883,1400000US17031809800,4,0.099536211,-0.032034632,0.026807752,-0.00248702,-0.026701177,0.008881041,0.21657754,0.241532977,0.024367446,0.004396899,0.546823442,42.037529,-87.685499,"Census Tract 8098, Cook County, Illinois",Cook,Cook Illinois
884,884,1400000US17031809900,5,0.244749596,0.220999153,0.021275783,-0.112412082,-0.071306434,0.012746902,0.203152364,0.164623468,-0.01565381,-0.033357561,0.546823442,42.0376185,-87.6752631,"Census Tract 8099, Cook County, Illinois",Cook,Cook Illinois
885,885,1400000US17031810000,4,-0.009643606,-0.014508139,0.005892549,0.004453771,-0.084247708,0.058783469,0.256646972,0.247415066,-0.020557842,-0.022315373,0.546823442,42.0247699,-87.6691185,"Census Tract 8100, Cook County, Illinois",Cook,Cook Illinois
886,886,1400000US17031810100,4,-0.001532399,-0.027777778,-0.016110817,0.02257351,-0.020205569,0.014116576,0.248230297,0.232184993,0.015970212,0.005323339,0.546823442,42.030206,-87.6846291,"Census Tract 8101, Cook County, Illinois",Cook,Cook Illinois
887,887,1400000US17031810200,4,-0.086296848,0.08701621,-0.01886805,0.104172647,-0.144958335,0.126337333,0.323008688,0.224426891,-0.141489353,0.059992018,0.546823442,42.0228225,-87.6833407,"Census Tract 8102, Cook County, Illinois",Cook,Cook Illinois
888,888,1400000US17031810301,3,-0.080922941,-0.000961897,-0.031230173,0.01436967,-0.069783539,0.06682661,0.25530504,0.24469496,-0.013301542,0.001408615,0.546823442,42.0253099,-87.7016081,"Census Tract 8103.01, Cook County, Illinois",Cook,Cook Illinois
889,889,1400000US17031810302,3,-0.036728838,-0.023556231,-0.031796244,0.052723735,-0.175128026,0.010703346,0.246105919,0.207943925,0.003192539,-0.021426114,0.546823442,42.0294129,-87.6947173,"Census Tract 8103.02, Cook County, Illinois",Cook,Cook Illinois
890,890,1400000US17031810400,4,-0.00571576,0.053959454,-0.043800567,-0.012746788,0.028565808,-0.031558657,0.248505135,0.17034299,-0.073401162,0.004726176,0.546823442,41.9875741,-87.8294381,"Census Tract 8104, Cook County, Illinois",Cook,Cook Illinois
891,891,1400000US17031810501,3,0.01027262,0.038402458,-0.002780423,-0.013573413,0.055691896,0.035371163,0.286458333,0.2359375,-0.058820662,0.023871312,0.546823442,41.9602807,-87.8259863,"Census Tract 8105.01, Cook County, Illinois",Cook,Cook Illinois
